x,y,z
522697,8418030,366.236
522707,8418030,366.43
522717,8418030,366.33
522727,8418030,365.911
522737,8418030,364.906
522747,8418030,363.223
522757,8418030,361.063
522767,8418030,358.069
522777,8418030,354.148
522787,8418030,349.703
522797,8418030,345.453
522807,8418030,341.664
522817,8418030,338.218
522827,8418030,335.445
522837,8418030,333.16
522847,8418030,331.609
522857,8418030,330.391
522867,8418030,329.397
522877,8418030,328.75
522887,8418030,328.462
522897,8418030,328.879
522907,8418029,329.625
522917,8418029,329.906
522927,8418029,328.984
522937,8418029,327.209
522947,8418029,325.022
522957,8418029,321.539
522967,8418029,317.947
522977,8418029,315.508
522987,8418029,314.102
522997,8418029,314.232
523007,8418029,314.836
523017,8418029,315.815
523027,8418029,317.289
523037,8418029,319.102
523047,8418029,321.484
523057,8418029,324.052
523067,8418029,326.615
523077,8418029,329.18
523087,8418029,331.276
523097,8418029,332.563
523107,8418029,332.904
523117,8418029,332.12
523127,8418029,330.758
523137,8418029,328.793
523147,8418029,326.328
523157,8418029,323.829
523167,8418029,322.047
523177,8418029,320.563
523187,8418029,319.436
523197,8418029,319
523207,8418029,318.84
523217,8418029,318.679
523227,8418029,318.461
523237,8418029,318.108
522458,8418020,383.859
522468,8418020,383.852
522478,8418020,383.797
522488,8418020,383.719
522498,8418020,383.609
522508,8418020,383.453
522518,8418020,383.242
522528,8418020,382.984
522538,8418020,382.672
522548,8418020,382.336
522558,8418020,382
522568,8418020,381.695
522578,8418020,381.406
522588,8418020,381.07
522597,8418020,380.68
522607,8418020,380.188
522617,8418020,379.43
522627,8418020,378.25
522637,8418020,376.789
522647,8418019,375.133
522657,8418019,373.328
522667,8418019,371.695
522677,8418019,370.594
522687,8418019,370.43
522697,8418019,370.734
522707,8418019,370.922
522717,8418019,370.867
522727,8418019,370.453
522737,8418019,369.539
522747,8418019,368.117
522757,8418019,366.125
522767,8418019,363.391
522777,8418019,359.742
522787,8418019,355.648
522797,8418019,351.641
522807,8418019,348.008
522817,8418019,344.875
522827,8418019,342.313
522837,8418019,340.406
522847,8418019,339.102
522857,8418019,338.078
522867,8418019,337.234
522877,8418019,336.602
522887,8418019,336.305
522897,8418019,336.445
522907,8418019,336.75
522917,8418019,336.633
522927,8418019,335.586
522937,8418019,333.766
522947,8418019,331.32
522957,8418019,327.984
522967,8418019,324.602
522977,8418019,322.078
522987,8418019,320.688
522997,8418019,320.469
523007,8418019,320.781
523017,8418019,321.438
523027,8418019,322.43
523037,8418019,323.828
523047,8418019,325.719
523057,8418019,327.93
523067,8418019,330.219
523077,8418019,332.484
523087,8418019,334.391
523097,8418019,335.563
523107,8418019,335.82
523117,8418019,335.117
523127,8418019,333.773
523137,8418019,331.914
523147,8418019,329.664
523157,8418019,327.469
523167,8418019,325.742
523177,8418019,324.391
523187,8418019,323.445
523197,8418019,322.953
523207,8418019,322.727
523217,8418019,322.484
523227,8418019,322.117
523237,8418019,321.547
522458,8418009,384.056
522468,8418009,384.023
522478,8418009,383.964
522488,8418009,383.891
522498,8418009,383.796
522508,8418009,383.672
522518,8418009,383.504
522528,8418009,383.324
522538,8418009,383.086
522548,8418009,382.844
522558,8418009,382.617
522568,8418009,382.392
522578,8418009,382.191
522587,8418009,381.961
522597,8418009,381.661
522607,8418009,381.344
522617,8418009,380.811
522627,8418009,379.902
522637,8418009,378.836
522647,8418009,377.663
522657,8418009,376.352
522667,8418009,375.265
522677,8418009,374.431
522687,8418009,374.328
522697,8418009,374.68
522707,8418009,374.703
522717,8418009,374.67
522727,8418009,374.334
522737,8418009,373.477
522747,8418009,372.309
522757,8418009,370.609
522767,8418009,368.359
522777,8418009,364.953
522787,8418009,361.258
522797,8418009,357.627
522807,8418009,354.297
522817,8418009,351.49
522827,8418009,349.188
522837,8418009,347.581
522847,8418009,346.652
522857,8418009,345.805
522867,8418009,345.144
522877,8418009,344.523
522887,8418009,344.148
522897,8418009,344.015
522907,8418009,343.984
522917,8418009,343.602
522927,8418009,342.258
522937,8418009,340.274
522947,8418009,337.955
522957,8418009,334.609
522967,8418009,331.266
522977,8418009,328.781
522987,8418009,327.318
522997,8418009,327.053
523007,8418009,327.008
523017,8418009,327.335
523027,8418009,327.813
523037,8418009,328.774
523047,8418009,330.266
523057,8418009,332.117
523067,8418009,333.975
523077,8418009,335.992
523087,8418009,337.728
523097,8418009,338.75
523107,8418009,338.973
523117,8418009,338.224
523127,8418009,337.008
523137,8418009,335.378
523147,8418009,333.289
523157,8418009,331.288
523167,8418009,329.814
523177,8418009,328.523
523187,8418009,327.588
523197,8418009,327.039
523207,8418009,326.673
523217,8418009,326.229
523227,8418009,325.617
523237,8418009,324.744
522458,8417999,384.135
522468,8417999,384.094
522478,8417999,384.023
522488,8417999,383.961
522498,8417999,383.87
522508,8417999,383.781
522518,8417999,383.65
522528,8417999,383.52
522538,8417999,383.367
522548,8417999,383.196
522558,8417999,383.047
522568,8417999,382.892
522577,8417999,382.754
522587,8417999,382.586
522597,8417999,382.38
522607,8417999,382.156
522617,8417999,381.773
522627,8417999,381.112
522637,8417999,380.344
522647,8417999,379.497
522657,8417999,378.656
522667,8417999,377.872
522677,8417999,377.31
522687,8417999,377.313
522697,8417999,377.479
522707,8417999,377.539
522717,8417999,377.409
522727,8417999,377.118
522737,8417999,376.469
522747,8417999,375.43
522757,8417999,374.109
522767,8417999,372.137
522777,8417999,369.352
522787,8417999,366.083
522797,8417999,362.968
522807,8417999,360.18
522817,8417999,357.661
522827,8417999,355.813
522837,8417999,354.408
522847,8417999,353.748
522857,8417999,353.227
522867,8417999,352.609
522877,8417999,352.211
522887,8417999,351.708
522897,8417999,351.363
522907,8417999,351.125
522917,8417999,350.354
522927,8417999,348.859
522937,8417999,346.719
522947,8417999,344.347
522957,8417999,341.172
522967,8417999,337.907
522977,8417999,335.484
522987,8417999,333.851
522997,8417999,333.301
523007,8417999,333.016
523017,8417999,332.951
523027,8417999,333.141
523037,8417999,333.69
523047,8417999,334.875
523057,8417999,336.351
523067,8417999,337.89
523077,8417999,339.617
523087,8417999,341.114
523097,8417999,341.984
523107,8417999,342.131
523117,8417999,341.417
523127,8417999,340.328
523137,8417999,338.855
523147,8417999,337.055
523157,8417999,335.244
523167,8417999,333.903
523177,8417999,332.758
523187,8417999,331.786
523197,8417999,331.172
523207,8417999,330.573
523217,8417998,329.901
523227,8417998,328.992
523237,8417998,327.72
522458,8417989,384.141
522468,8417989,384.086
522478,8417989,384.023
522488,8417989,383.953
522498,8417989,383.891
522508,8417989,383.813
522518,8417989,383.719
522528,8417989,383.633
522538,8417989,383.531
522548,8417989,383.43
522558,8417989,383.336
522568,8417989,383.234
522577,8417989,383.141
522587,8417989,383.031
522597,8417989,382.891
522607,8417989,382.719
522617,8417989,382.438
522627,8417989,382
522637,8417989,381.469
522647,8417989,380.922
522657,8417989,380.391
522667,8417989,379.93
522677,8417989,379.633
522687,8417989,379.578
522697,8417989,379.633
522707,8417989,379.641
522717,8417989,379.531
522727,8417989,379.266
522737,8417989,378.75
522747,8417989,377.953
522757,8417989,376.867
522767,8417989,375.273
522777,8417989,373.078
522787,8417989,370.555
522797,8417989,368.031
522807,8417989,365.68
522817,8417989,363.68
522827,8417989,362.156
522837,8417989,361.164
522847,8417989,360.664
522857,8417989,360.297
522867,8417989,359.961
522877,8417989,359.594
522887,8417989,359.203
522897,8417989,358.703
522907,8417989,358.07
522917,8417989,357.039
522927,8417989,355.359
522937,8417989,353.188
522947,8417989,350.641
522957,8417988,347.617
522967,8417988,344.609
522977,8417988,342.148
522987,8417988,340.422
522997,8417988,339.453
523007,8417988,338.844
523017,8417988,338.492
523027,8417988,338.391
523037,8417988,338.688
523047,8417988,339.5
523057,8417988,340.656
523067,8417988,341.938
523077,8417988,343.328
523087,8417988,344.547
523097,8417988,345.25
523107,8417988,345.297
523117,8417988,344.695
523127,8417988,343.695
523137,8417988,342.391
523147,8417988,340.867
523157,8417988,339.359
523167,8417988,338.094
523177,8417988,337.008
523187,8417988,336.078
523197,8417988,335.273
523207,8417988,334.477
523217,8417988,333.523
523227,8417988,332.219
523237,8417988,330.563
522458,8417979,384.03
522468,8417979,383.961
522478,8417979,383.893
522488,8417979,383.836
522498,8417979,383.772
522508,8417979,383.719
522518,8417979,383.665
522528,8417979,383.618
522538,8417979,383.578
522548,8417979,383.535
522558,8417979,383.492
522567,8417979,383.443
522577,8417979,383.388
522587,8417979,383.32
522597,8417979,383.217
522607,8417979,383.109
522617,8417979,382.929
522627,8417979,382.634
522637,8417979,382.289
522647,8417979,381.955
522657,8417979,381.656
522667,8417979,381.431
522677,8417979,381.252
522687,8417978,381.188
522697,8417978,381.215
522707,8417978,381.141
522717,8417978,381.032
522727,8417978,380.829
522737,8417978,380.391
522747,8417978,379.789
522757,8417978,378.953
522767,8417978,377.814
522777,8417978,376.07
522787,8417978,374.199
522797,8417978,372.314
522807,8417978,370.391
522817,8417978,368.925
522827,8417978,367.672
522837,8417978,367.041
522847,8417978,366.838
522857,8417978,366.492
522867,8417978,366.405
522877,8417978,366.055
522887,8417978,365.818
522897,8417978,365.17
522907,8417978,364.289
522917,8417978,363.237
522927,8417978,361.313
522937,8417978,359.124
522947,8417978,356.684
522957,8417978,353.68
522967,8417978,350.815
522977,8417978,348.344
522987,8417978,346.509
522997,8417978,345.322
523007,8417978,344.367
523017,8417978,343.791
523027,8417978,343.398
523037,8417978,343.446
523047,8417978,344.039
523057,8417978,344.973
523067,8417978,345.94
523077,8417978,347.078
523087,8417978,348.039
523097,8417978,348.555
523107,8417978,348.538
523117,8417978,347.895
523127,8417978,347
523137,8417978,345.887
523147,8417978,344.508
523157,8417978,343.185
523167,8417978,342.062
523177,8417978,340.969
523187,8417978,340.033
523197,8417978,339.031
523207,8417978,338.064
523217,8417978,336.839
523227,8417978,335.094
523237,8417978,333.034
522458,8417968,383.773
522468,8417968,383.695
522478,8417968,383.633
522488,8417968,383.578
522498,8417968,383.523
522508,8417968,383.5
522518,8417968,383.484
522528,8417968,383.484
522538,8417968,383.492
522548,8417968,383.5
522557,8417968,383.516
522567,8417968,383.516
522577,8417968,383.508
522587,8417968,383.492
522597,8417968,383.438
522607,8417968,383.367
522617,8417968,383.25
522627,8417968,383.078
522637,8417968,382.875
522647,8417968,382.68
522657,8417968,382.523
522667,8417968,382.391
522677,8417968,382.289
522687,8417968,382.234
522697,8417968,382.188
522707,8417968,382.117
522717,8417968,381.984
522727,8417968,381.789
522737,8417968,381.461
522747,8417968,380.984
522757,8417968,380.344
522767,8417968,379.438
522777,8417968,378.188
522787,8417968,376.758
522797,8417968,375.328
522807,8417968,373.969
522817,8417968,372.813
522827,8417968,371.977
522837,8417968,371.5
522847,8417968,371.367
522857,8417968,371.273
522867,8417968,371.172
522877,8417968,371
522887,8417968,370.664
522897,8417968,370.078
522907,8417968,369.273
522917,8417968,368.07
522927,8417968,366.313
522937,8417968,364.164
522947,8417968,361.766
522957,8417968,359.055
522967,8417968,356.289
522977,8417968,353.883
522987,8417968,351.93
522997,8417968,350.469
523007,8417968,349.352
523017,8417968,348.539
523027,8417968,348.023
523037,8417968,347.93
523047,8417968,348.391
523057,8417968,349.141
523067,8417968,349.984
523077,8417968,350.836
523087,8417968,351.5
523097,8417968,351.805
523107,8417968,351.633
523117,8417968,351
523127,8417968,350.117
523137,8417968,349.039
523147,8417968,347.813
523157,8417968,346.563
523167,8417968,345.438
523177,8417968,344.375
523187,8417968,343.305
523197,8417968,342.188
523207,8417968,340.922
523217,8417968,339.375
523227,8417968,337.367
523237,8417968,334.922
522458,8417958,383.408
522468,8417958,383.32
522478,8417958,383.224
522488,8417958,383.172
522498,8417958,383.126
522508,8417958,383.148
522518,8417958,383.171
522528,8417958,383.216
522538,8417958,383.289
522548,8417958,383.37
522557,8417958,383.445
522567,8417958,383.492
522577,8417958,383.53
522587,8417958,383.563
522597,8417958,383.558
522607,8417958,383.547
522617,8417958,383.501
522627,8417958,383.414
522637,8417958,383.313
522647,8417958,383.194
522657,8417958,383.125
522667,8417958,383.022
522677,8417958,382.944
522687,8417958,382.914
522697,8417958,382.822
522707,8417958,382.742
522717,8417958,382.599
522727,8417958,382.434
522737,8417958,382.164
522747,8417958,381.754
522757,8417958,381.281
522767,8417958,380.582
522777,8417958,379.711
522787,8417958,378.612
522797,8417958,377.594
522807,8417958,376.688
522817,8417958,375.791
522827,8417958,375.305
522837,8417958,374.911
522847,8417958,374.926
522857,8417958,374.977
522867,8417958,374.824
522877,8417958,374.805
522887,8417958,374.44
522897,8417958,373.868
522907,8417958,373.258
522917,8417958,372.108
522927,8417958,370.531
522937,8417958,368.457
522947,8417958,366.299
522957,8417958,363.797
522967,8417958,361.109
522977,8417958,358.828
522987,8417958,356.782
522997,8417958,355.191
523007,8417958,353.945
523017,8417958,352.956
523027,8417958,352.297
523037,8417958,352.024
523047,8417958,352.492
523057,8417958,353.193
523067,8417958,353.897
523077,8417958,354.516
523087,8417958,354.884
523097,8417958,354.969
523107,8417958,354.666
523117,8417958,353.939
523127,8417958,353.063
523137,8417958,351.998
523147,8417958,350.836
523157,8417958,349.569
523167,8417958,348.417
523177,8417958,347.328
523187,8417958,346.104
523197,8417958,344.836
523207,8417958,343.274
523217,8417958,341.514
523227,8417958,339.188
523237,8417958,336.348
522018,8417948,349.719
522028,8417948,352.707
522038,8417948,355.84
522048,8417948,358.664
522058,8417948,361.363
